latitude,longitude,elevation,horizontal_distance_rel,actual_distance_rel,actual_distance,horizontal_distance
50.09421,-122.98271,769,0.0454272144956861,0.0454272144956861,0.790946175536086,0.696336139922959
50.09403,-122.9827,769,0.0200277947707452,0.0200277947707452,0.810973970306831,0.716363934693705
50.09379,-122.98274,769,0.026838894327891,0.026838894327891,0.837812864634723,0.743202829021596
50.09293,-122.9825,770,0.0971481335923807,0.0971532802353222,0.934966144870045,0.840350962613976
50.0928386942156,-122.98240280352,770,0.0122944612113441,0.0122944612113441,0.947260606081389,0.85264542382532
50.0928254119485,-122.982398363821,770,0.00151049726354659,0.00151049726354659,0.948771103344935,0.854155921088867
50.0928168081496,-122.982384952776,770,0.00135297640882334,0.00135297640882334,0.950124079753759,0.85550889749769
50.0927737891316,-122.98237422394,770,0.00484433837415495,0.00484433837415495,0.954968418127913,0.860353235871845
50.0926619395042,-122.982346060745,770,0.012598337282526,0.012598337282526,0.96756675541044,0.872951573154371
50.092463838938,-122.98231186258,770,0.0221624598026988,0.0221624598026988,0.989729215213138,0.89511403295707
50.0923846833321,-122.98230582761,770,0.00881222447515589,0.00881222447515589,0.998541439688294,0.903926257432226
50.092358011305,-122.982307168714,770,0.00296733677394683,0.00296733677394683,1.00150877646224,0.906893594206173
50.0923577540195,-122.982307446538,770,0.0000348032511967793,0.0000348032511967793,1.00154357971344,0.906928397457369
50.09235,-122.98229,770,0.00151406895355452,0.00151406895355452,1.00305764866699,0.908442466410924
50.09222,-122.98225,770,0.014734290425653,0.014734290425653,1.01779193909265,0.923176756836577
50.09201,-122.98229,770,0.0235246392242448,0.0235246392242448,1.04131657831689,0.946701396060822
50.09163,-122.98204,795,0.0458636794910554,0.0522348264710266,1.09355140478792,0.992565075551877
50.091483847733,-122.981866444183,795,0.0204304224358514,0.0204304224358514,1.11398182722377,1.01299549798773
50.0914721920729,-122.981846684735,795,0.00191487654232665,0.00191487654232665,1.1158967037661,1.01491037453006
50.0914703617009,-122.981850429519,795,0.000335844634526984,0.000335844634526984,1.11623254840062,1.01524621916458
50.09147,-122.98185,795,0.0000505616629105656,0.0000505616629105656,1.11628311006353,1.01529678082749
50.09133,-122.98174,795,0.0174333024670449,0.0174333024670449,1.13371641253058,1.03273008329454
50.09119,-122.98173,795,0.0155836271202364,0.0155836271202364,1.14930003965081,1.04831371041477
50.09115,-122.98161,795,0.00964719267963358,0.00964719267963358,1.15894723233045,1.05796090309441
50.09111,-122.98156,795,0.00570141074979085,0.00570141074979085,1.16464864308024,1.0636623138442
50.09094,-122.98149,795,0.019551628113872,0.019551628113872,1.18420027119411,1.08321394195807
50.0908600008522,-122.981377999132,795,0.0119570635354197,0.0119570635354197,1.19615733472953,1.09517100549349
50.0908600008522,-122.981377999132,795,0,0,1.19615733472953,1.09517100549349
50.0907696368127,-122.981495472229,795,0.0130841624170251,0.0130841624170251,1.20924149714656,1.10825516791052
50.0907697850866,-122.981495279534,795,0.0000214663821804437,0.0000214663821804437,1.20926296352874,1.1082766342927
50.0907426843183,-122.981530510425,795,0.00392402532607221,0.00392402532607221,1.21318698885481,1.11220065961877
50.0907253062901,-122.981553101832,795,0.00251623435624215,0.00251623435624215,1.21570322321105,1.11471689397501
50.09072,-122.98156,795,0.000768319088220716,0.000768319088220716,1.21647154229927,1.11548521306323
50.0906270301,-122.981593203601,795,0.0106056893159204,0.0106056893159204,1.22707723161519,1.12609090237915
50.0906276926268,-122.981597710378,795,0.000329845159508894,0.000329845159508894,1.2274070767747,1.12642074753866
50.0906102257316,-122.981599205096,795,0.00194515513494444,0.00194515513494444,1.22935223190964,1.1283659026736
50.09044,-122.98166,795,0.0194187723685541,0.0194187723685541,1.2487710042782,1.14778467504216
50.09003,-122.98145,795,0.0479883963012724,0.0479883963012724,1.29675940057947,1.19577307134343
50.08945,-122.98132,838,0.0651564899701506,0.0780664344339508,1.37482583501342,1.26092956131358
50.08934,-122.9812,871,0.0149298033651194,0.0362201467214192,1.41104598173484,1.2758593646787
50.0893,-122.98109,871,0.00902040851615104,0.00902040851615104,1.42006639025099,1.28487977319485
50.08939,-122.98096,871,0.0136442686959379,0.0136442686959379,1.43371065894693,1.29852404189079
50.08939,-122.98096,871,0,0,1.43371065894693,1.29852404189079
50.08947,-122.98087,871,0.010970763040589,0.010970763040589,1.44468142198752,1.30949480493138
50.089636287775,-122.980843744042,815,0.0185849926275749,0.0590034062657997,1.50368482825332,1.32807979755895
50.0896364073425,-122.980843725156,815,0.0000133633905163387,0.0000133633905163387,1.50369819164383,1.32809316094947
50.08966,-122.98084,815,0.00263681054244489,0.00263681054244489,1.50633500218628,1.33072997149192
50.08983,-122.98072,815,0.0207513468180021,0.0207513468180021,1.52708634900428,1.35148131830992
50.0898778716413,-122.980390882576,815,0.0240754233869305,0.0240754233869305,1.55116177239121,1.37555674169685
50.0898774011437,-122.980390716321,815,0.0000536445952658229,0.0000536445952658229,1.55121541698648,1.37561038629211
50.08991,-122.98017,815,0.016157960823381,0.016157960823381,1.56737337780986,1.39176834711549
50.0899,-122.97908,828,0.0777696109193389,0.0788486676015858,1.64622204541145,1.46953795803483
50.08983,-122.97869,828,0.0288912550540711,0.0288912550540711,1.67511330046552,1.4984292130889
50.0898299980213,-122.978689998112,828,0.000000257986980327263,0.000000257986980327263,1.6751135584525,1.49842947107589
50.0898299980213,-122.978689998112,828,0,0,1.6751135584525,1.49842947107589
50.08967,-122.97849,828,0.0228056441269851,0.0228056441269851,1.69791920257948,1.52123511520287
50.08939,-122.9783,897,0.0339572835975942,0.0769031670955588,1.77482236967504,1.55519239880046
50.08921,-122.97777,897,0.042781889155746,0.042781889155746,1.81760425883079,1.59797428795621
50.08912,-122.97723,897,0.0398033292679149,0.0398033292679149,1.8574075880987,1.63777761722413
50.089047839543,-122.976625656123,912,0.043855498275314,0.0463498082949225,1.90375739639362,1.68163311549944
50.0890463788644,-122.976613422989,912,0.000887724116481727,0.000887724116481727,1.90464512051011,1.68252083961592
50.08904,-122.97656,912,0.0038767559893603,0.0038767559893603,1.90852187649947,1.68639759560528
50.08914,-122.97614,912,0.0319604058300099,0.0319604058300099,1.94048228232948,1.71835800143529
50.08935,-122.97581,912,0.0331591875772311,0.0331591875772311,1.97364146990671,1.75151718901252
50.08951,-122.97567,912,0.0204030202088991,0.0204030202088991,1.99404449011561,1.77192020922142
50.08963,-122.97552,876,0.0171044501837549,0.0398567712702441,2.03390126138585,1.78902465940518
50.0896300017566,-122.975519996696,876,0.000000306104881804356,0.000000306104881804356,2.03390156749073,1.78902496551006
50.08963,-122.97552,876,0.000000306104881804356,0.000000306104881804356,2.03390187359561,1.78902527161494
50.08979,-122.97532,876,0.0228059075013861,0.0228059075013861,2.056707781097,1.81183117911633
50.0901,-122.97503,876,0.040202481182375,0.040202481182375,2.09691026227937,1.8520336602987
50.0901899350937,-122.975018758113,876,0.01003243400599,0.01003243400599,2.10694269628536,1.86206609430469
50.0901899350937,-122.975018758113,876,0,0,2.10694269628536,1.86206609430469
50.09026,-122.97501,876,0.00781587600531105,0.00781587600531105,2.11475857229068,1.86988197031
50.09073,-122.97503,876,0.0522810885573961,0.0522810885573961,2.16703966084807,1.9221630588674
50.09095,-122.97507,876,0.024628756044391,0.024628756044391,2.19166841689246,1.94679181491179
50.09114,-122.97515,876,0.0218843122805326,0.0218843122805326,2.213552729173,1.96867612719232
50.09136,-122.97517,876,0.0245044564592553,0.0245044564592553,2.23805718563225,1.99318058365158
50.09196,-122.97514,870,0.0667512731091452,0.0670203884030202,2.30507757403527,2.05993185676072
50.09222,-122.97516,870,0.0289458649870284,0.0289458649870284,2.3340234390223,2.08887772174775
50.09239,-122.97507,870,0.0199637097997841,0.0199637097997841,2.35398714882208,2.10884143154754
50.09239,-122.97507,870,0,0,2.35398714882208,2.10884143154754
50.0926,-122.97496,957,0.024634180677599,0.0904203674934834,2.44440751631557,2.13347561222513
50.09313,-122.97476,957,0.060635727027663,0.060635727027663,2.50504324334323,2.1941113392528
50.09378,-122.97469,956,0.0724489939373922,0.0724558950157977,2.57749913835903,2.26656033319019
50.09471,-122.97449,956,0.104390793211236,0.104390793211236,2.68188993157026,2.37095112640143
50.09487,-122.97442,956,0.018478636715631,0.018478636715631,2.70036856828589,2.38942976311706
50.09509,-122.97414,956,0.0315811286005129,0.0315811286005129,2.73194969688641,2.42101089171757
50.09525,-122.97416,956,0.0178482981348891,0.0178482981348891,2.7497979950213,2.43885918985246
50.09543,-122.97438,956,0.0254338612443558,0.0254338612443558,2.77523185626565,2.46429305109681
50.09561,-122.97442,956,0.0202174441137695,0.0202174441137695,2.79544930037942,2.48451049521058
50.09588,-122.9744,905,0.0300565074719863,0.0591979192321281,2.85464721961155,2.51456700268257
50.09614,-122.97447,905,0.0293387088507705,0.0293387088507705,2.88398592846232,2.54390571153334
50.09669,-122.97419,905,0.0643359572446331,0.0643359572446331,2.94832188570695,2.60824166877797
50.09727,-122.97414,905,0.0645915980546018,0.0645915980546018,3.01291348376156,2.67283326683258
50.09744,-122.97406,905,0.0197456704694369,0.0197456704694369,3.03265915423099,2.69257893730201
50.09756,-122.97391,905,0.0171033423438285,0.0171033423438285,3.04976249657482,2.70968227964584
50.09766,-122.97324,905,0.0490673061189961,0.0490673061189961,3.09882980269382,2.75874958576484
50.09781,-122.97297,905,0.0254774967843792,0.0254774967843792,3.1243072994782,2.78422708254922
50.0979,-122.97264,924,0.0255776728909467,0.0318624755867505,3.15616977506495,2.80980475544016
50.09804,-122.97236,887,0.0253224350787292,0.0448355407942902,3.20100531585924,2.83512719051889
50.0981,-122.97212,887,0.0183730460053935,0.0183730460053935,3.21937836186463,2.85350023652429
50.09823,-122.97182,887,0.0258235760334622,0.0258235760334622,3.24520193789809,2.87932381255775
50.0984,-122.97178,887,0.0191172436735782,0.0191172436735782,3.26431918157167,2.89844105623133
50.09879,-122.9718,887,0.0433894789881882,0.0433894789881882,3.30770866055986,2.94183053521951
50.09903,-122.97195,887,0.0287516233837703,0.0287516233837703,3.33646028394363,2.97058215860328
50.09926,-122.97199,887,0.0257334841154706,0.0257334841154706,3.3621937680591,2.99631564271875
50.09956,-122.9721,887,0.0342687466062823,0.0342687466062823,3.39646251466538,3.03058438932504
50.09984,-122.97223,887,0.0324859971775994,0.0324859971775994,3.42894851184298,3.06307038650264
50.10037,-122.97218,849,0.0590411177058351,0.0702129160479343,3.49916142789092,3.12211150420847
50.10058,-122.97223,849,0.0236216927898991,0.0236216927898991,3.52278312068081,3.14573319699837
50.10081,-122.97234,849,0.0267512191726639,0.0267512191726639,3.54953433985348,3.17248441617103
50.10105,-122.97238,849,0.0268388498852702,0.0268388498852702,3.57637318973875,3.1993232660563
50.10141,-122.97234,849,0.0401317107093986,0.0401317107093986,3.61650490044815,3.2394549767657
50.1014715917407,-122.972358115197,849,0.00696949939365379,0.00696949939365379,3.6234743998418,3.24642447615936
50.1014711466438,-122.972357984307,849,0.0000503652933610711,0.0000503652933610711,3.62352476513516,3.24647484145272
50.10158,-122.97239,849,0.0123174531914886,0.0123174531914886,3.63584221832665,3.25879229464421
50.10164,-122.9725,849,0.0102987770340986,0.0102987770340986,3.64614099536075,3.26909107167831
50.10184,-122.97337,805,0.0659161478073918,0.0792523724677434,3.72539336782849,3.3350072194857
50.102,-122.97344,805,0.0184784359342187,0.0184784359342187,3.74387180376271,3.35348565541992
50.1024,-122.97322,774,0.0471645730817328,0.0564402068917373,3.80031201065445,3.40065022850165
50.10313,-122.97296,774,0.0832634950239138,0.0832634950239138,3.88357550567836,3.48391372352556
50.10339,-122.97281,789,0.0308265823119687,0.034282330390984,3.91785783606935,3.51474030583753
50.10364,-122.97262,789,0.0309256742081021,0.0309256742081021,3.94878351027745,3.54566598004563
50.10377,-122.97259,789,0.0146128303581957,0.0146128303581957,3.96339634063564,3.56027881040383
50.1041001800473,-122.972127748271,789,0.0493439076745063,0.0493439076745063,4.01274024831015,3.60962271807834
50.1041002191237,-122.972127693227,789,0.00000585587119526572,0.00000585587119526572,4.01274610418135,3.60962857394953
50.10417,-122.97203,742,0.0104284188164903,0.0481430360385812,4.06088914021993,3.62005699276602
50.10456,-122.97168,742,0.0500370219893824,0.0500370219893824,4.11092616220931,3.6700940147554
50.1045684446845,-122.971629331893,742,0.00373361522803299,0.00373361522803299,4.11465977743734,3.67382762998344
50.1045684446845,-122.971629331893,742,0,0,4.11465977743734,3.67382762998344
50.10459,-122.9715,742,0.00953016430472201,0.00953016430472201,4.12418994174206,3.68335779428816
50.10452,-122.97136,742,0.0126601349839422,0.0126601349839422,4.13685007672601,3.6960179292721
50.10443,-122.97131,742,0.0106238893439354,0.0106238893439354,4.14747396606994,3.70664181861604
50.1044,-122.97119,742,0.00918546676109902,0.00918546676109902,4.15665943283104,3.71582728537713
50.10444,-122.97098,742,0.0156235532648075,0.0156235532648075,4.17228298609585,3.73145083864194
50.10453,-122.97081,763,0.0157209725731992,0.0262325938223288,4.19851557991818,3.74717181121514
50.10465,-122.97046,763,0.028304275175136,0.028304275175136,4.22681985509331,3.77547608639028
50.10464,-122.96981,763,0.0463707026552846,0.0463707026552846,4.2731905577486,3.82184678904556
50.10468,-122.96953,763,0.0204586586087392,0.0204586586087392,4.29364921635734,3.8423054476543
50.10495,-122.9687,777,0.066372863993642,0.0678333035810472,4.36148251993838,3.90867831164794
50.10493,-122.96816,777,0.0385761950259033,0.0385761950259033,4.40005871496429,3.94725450667385
50.10479,-122.96719,777,0.0709090610851817,0.0709090610851817,4.47096777604947,4.01816356775903
50.10478,-122.96701,777,0.0128854550979761,0.0128854550979761,4.48385323114745,4.031049022857
50.1048,-122.96681,777,0.0144360883739972,0.0144360883739972,4.49828931952144,4.045485111231
50.1049,-122.96651,787,0.0241125599356702,0.0261039373783207,4.52439325689976,4.06959767116667
50.10511,-122.9661,787,0.0374202857282397,0.0374202857282397,4.561813542628,4.10701795689491
50.10513,-122.96513,787,0.06921450862051,0.06921450862051,4.63102805124851,4.17623246551542
50.1051,-122.96489,787,0.0174384343816128,0.0174384343816128,4.64846648563013,4.19367089989703
50.10507,-122.96421,796,0.0486110873997182,0.049437210865734,4.69790369649586,4.24228198729675
50.1050189105854,-122.963964770685,796,0.0183888696778089,0.0183888696778089,4.71629256617367,4.26067085697456
50.1050182407335,-122.963961555521,796,0.00024109467794107,0.00024109467794107,4.71653366085161,4.2609119516525
50.10497,-122.96373,796,0.0173635380881978,0.0173635380881978,4.73389719893981,4.2782754897407
50.10497,-122.9635,796,0.0164032653205128,0.0164032653205128,4.75030046426032,4.29467875506121
50.10494,-122.96319,796,0.0223590018796393,0.0223590018796393,4.77265946613996,4.31703775694085
50.10462,-122.96265,796,0.0524336964755362,0.0524336964755362,4.8250931626155,4.36947145341639
50.10458,-122.9625,796,0.0115856463243081,0.0115856463243081,4.8366788089398,4.3810570997407
50.10459,-122.96236,822,0.0100464021776741,0.0278734676119706,4.86455227655177,4.39110350191837
50.10466,-122.96217,822,0.0156270425963895,0.0156270425963895,4.88017931914816,4.40673054451476
50.10481,-122.96189,822,0.026018639051092,0.026018639051092,4.90619795819926,4.43274918356585
50.10512,-122.96148,822,0.0452020289478284,0.0452020289478284,4.95139998714708,4.47795121251368
50.1051479060103,-122.961364389386,822,0.00880972142889127,0.00880972142889127,4.96020970857598,4.48676093394257
50.10514,-122.96136,822,0.000933181391204601,0.000933181391204601,4.96114288996718,4.48769411533378
50.10545,-122.96118,822,0.036783221283563,0.036783221283563,4.99792611125074,4.52447733661734
50.10564,-122.96111,822,0.0217088483145297,0.0217088483145297,5.01963495956527,4.54618618493187
50.10633,-122.96106,799,0.0768073180368276,0.0801770796675108,5.09981203923278,4.6229935029687
50.10649,-122.96101,799,0.0181450117761922,0.0181450117761922,5.11795705100898,4.64113851474489
50.10649,-122.96101,799,0,0,5.11795705100898,4.64113851474489
50.10658,-122.9609,799,0.0127157994139932,0.0127157994139932,5.13067285042297,4.65385431415888
50.1067,-122.96066,799,0.0217025009230925,0.0217025009230925,5.15237535134606,4.67555681508198
50.10679,-122.96029,816,0.0282208886662735,0.0329456910249915,5.18532104237105,4.70377770374825
50.1068342862038,-122.960168212985,816,0.0099842292835363,0.0099842292835363,5.19530527165459,4.71376193303178
50.1068378354467,-122.960158452522,816,0.000800171906641309,0.000800171906641309,5.19610544356123,4.71456210493843
50.10687,-122.96007,816,0.00725142654475741,0.00725142654475741,5.20335687010599,4.72181353148318
50.10707,-122.95964,816,0.0378808294914822,0.0378808294914822,5.24123769959747,4.75969436097467
50.10707,-122.95964,816,0,0,5.24123769959747,4.75969436097467
50.10713,-122.95957,816,0.00833260741178214,0.00833260741178214,5.24957030700925,4.76802696838645
50.10723,-122.95963,816,0.0119143708549634,0.0119143708549634,5.26148467786422,4.77994133924141
50.10729,-122.95962,816,0.00670970245299468,0.00670970245299468,5.26819438031721,4.78665104169441
50.1072935636455,-122.959597430245,816,0.00165762413749444,0.00165762413749444,5.26985200445471,4.7883086658319
50.1073094481588,-122.959561033948,816,0.00313956986867632,0.00313956986867632,5.27299157432338,4.79144823570058
50.1072998897636,-122.959557364844,816,0.00109458066010169,0.00109458066010169,5.27408615498348,4.79254281636068
50.10732,-122.95943,816,0.0093542427645508,0.0093542427645508,5.28344039774803,4.80189705912523
50.107301831926,-122.959021221067,816,0.0292220083745058,0.0292220083745058,5.31266240612254,4.83111906749974
50.1073010212584,-122.959002979837,816,0.00130399407816183,0.00130399407816183,5.3139664002007,4.8324230615779
50.1073,-122.95898,816,0.00164273849911306,0.00164273849911306,5.31560913869982,4.83406580007701
50.1073,-122.95898,816,0,0,5.31560913869982,4.83406580007701
50.1073,-122.95878,816,0.0142630151070691,0.0142630151070691,5.32987215380688,4.84832881518408
50.1073,-122.95878,816,0,0,5.32987215380688,4.84832881518408
50.1073,-122.95878,816,0,0,5.32987215380688,4.84832881518408
50.10747,-122.95846,816,0.02963303521101,0.02963303521101,5.35950518901789,4.87796185039509
50.10796,-122.95782,823,0.0710759819116242,0.0714198516149504,5.43092504063284,4.94903783230671
50.1080771109513,-122.957414615938,823,0.031707080567758,0.031707080567758,5.4626321212006,4.98074491287447
50.1080767524036,-122.957415857121,823,0.0000970781630884035,0.0000970781630884035,5.46272919936369,4.98084199103756
50.10809,-122.95737,823,0.00358670607912236,0.00358670607912236,5.46631590544281,4.98442869711668
50.10813,-122.95705,823,0.0232498451444432,0.0232498451444432,5.48956575058726,5.00767854226113
50.10818,-122.957,823,0.00660491675302001,0.00660491675302001,5.49617066734028,5.01428345901415
50.1082605036285,-122.956745071843,823,0.0202642241306296,0.0202642241306296,5.51643489147091,5.03454768314477
50.1082605036285,-122.956745071843,823,0,0,5.51643489147091,5.03454768314477
50.1083,-122.95662,823,0.00994194340634913,0.00994194340634913,5.52637683487725,5.04448962655112
50.10836,-122.95649,754,0.0114218440408481,0.0699389628268354,5.59631579770409,5.05591147059197
50.1084,-122.95647,754,0.00467088246458533,0.00467088246458533,5.60098668016868,5.06058235305656
50.10846,-122.95651,754,0.00725592738237812,0.00725592738237812,5.60824260755105,5.06783828043894
50.10851,-122.95669,754,0.0139887040590509,0.0139887040590509,5.6222313116101,5.08182698449799
50.10855,-122.95672,754,0.00493557693058683,0.00493557693058683,5.62716688854069,5.08676256142857
50.1086,-122.95665,754,0.00747195211825694,0.00747195211825694,5.63463884065895,5.09423451354683
50.1086042955255,-122.956452405829,754,0.0140991530462261,0.0140991530462261,5.64873799370518,5.10833366659306
50.108604361352,-122.956449377823,754,0.000216060593410567,0.000216060593410567,5.64895405429859,5.10854972718647
50.10861,-122.95619,755,0.018507667550334,0.0185346636914103,5.66748871799,5.1270573947368
50.10862,-122.95616,755,0.0024111067637148,0.0024111067637148,5.66989982475371,5.12946850150052
50.10868,-122.95619,755,0.00700632001283448,0.00700632001283448,5.67690614476654,5.13647482151335
50.10875,-122.95644,754,0.0194533119351199,0.0194789975420984,5.69638514230864,5.15592813344847
50.10884,-122.95649,754,0.0106237813938344,0.0106237813938344,5.70700892370248,5.1665519148423
50.10888,-122.95647,754,0.00467087809889879,0.00467087809889879,5.71167980180138,5.1712227929412
50.10891,-122.95641,754,0.0054254663455287,0.0054254663455287,5.71710526814691,5.17664825928673
50.10882,-122.95588,755,0.0390982099088818,0.039110996127419,5.75621626427432,5.21574646919561
50.10877,-122.95569,755,0.0146457550628882,0.0146457550628882,5.77086201933721,5.2303922242585
50.10879,-122.95564,755,0.0042023254144486,0.0042023254144486,5.77506434475166,5.23459454967295
50.10882,-122.95563,755,0.00341122156707401,0.00341122156707401,5.77847556631873,5.23800577124002
50.10892,-122.95569,755,0.0119143166296815,0.0119143166296815,5.79038988294842,5.24992008786971
50.10895,-122.95566,755,0.00396293124240562,0.00396293124240562,5.79435281419082,5.25388301911211
50.10898,-122.95539,755,0.0195412343142523,0.0195412343142523,5.81389404850507,5.27342425342636
50.10901,-122.95532,755,0.0060038931231644,0.0060038931231644,5.81989794162824,5.27942814654953
50.1090180333818,-122.955315861047,755,0.000940772328941647,0.000940772328941647,5.82083871395718,5.28036891887847
50.109,-122.95525,755,0.0051068648474055,0.0051068648474055,5.82594557880459,5.28547578372588
50.10901,-122.9552,755,0.00373498673540428,0.00373498673540428,5.82968056553999,5.28921077046128
50.109056087806,-122.955097582653,755,0.00892221756154251,0.00892221756154251,5.83860278310153,5.29813298802282
50.1090557100843,-122.955098422082,755,0.0000731265094501947,0.0000731265094501947,5.83867590961098,5.29820611453227
50.1091,-122.955,755,0.00857415824323685,0.00857415824323685,5.84725006785422,5.30678027277551
50.1092,-122.95464,755,0.0279770810061491,0.0279770810061491,5.87522714886037,5.33475735378166
50.10934,-122.95445,755,0.0206379318235565,0.0206379318235565,5.89586508068393,5.35539528560522
50.1094713970187,-122.95432955287,755,0.0169484045670717,0.0169484045670717,5.912813485251,5.37234369017229
50.10958,-122.95423,755,0.0140082878896363,0.0140082878896363,5.92682177314063,5.38635197806192
50.10958,-122.95423,755,0,0,5.92682177314063,5.38635197806192
50.10958,-122.95423,755,0,0,5.92682177314063,5.38635197806192
50.10979,-122.95422,755,0.0233618209864065,0.0233618209864065,5.95018359412704,5.40971379904833
50.10979,-122.95422,755,0,0,5.95018359412704,5.40971379904833
50.10979,-122.95422,755,0,0,5.95018359412704,5.40971379904833
